Name,Listing id,Price,Link
Used 2016 Lexus RC 350,572681949,"30,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572681949
Used 2010 Lexus RX 350 2WD,572858871,"10,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572858871
Used 2015 Lexus LS 460,574253579,"34,644",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574253579
Used 2015 Lexus IS 250,571183867,"13,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571183867
Used 2017 Lexus RX 350 FWD,573685577,"31,289",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573685577
Used 2019 Lexus GX 460 Premium,572443563,"45,993",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572443563
Used 2018 Lexus GX 460 Premium,574452851,"43,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574452851
Used 2018 Lexus RX 350 FWD,574916749,"30,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574916749
Used 2017 Lexus RX 350 AWD,574647397,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574647397
Used 2012 Lexus CT 200h,567418460,"11,425",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567418460
Used 2018 Lexus NX 300 AWD,573556607,"29,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573556607
Used 2017 Lexus ES 350,574815204,"24,389",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574815204
Used 2018 Lexus NX 300 FWD,574916751,"28,289",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574916751
Used 2016 Lexus IS 300 AWD,573770352,"22,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573770352
Used 2016 Lexus ES 350,572644512,"24,399",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572644512
Used 2018 Lexus NX 300 AWD,573935586,"27,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573935586
Used 2017 Lexus RC 200t,572981055,"28,766",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572981055
Used 2017 Lexus IS 200t F Sport,574815195,"24,689",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574815195
Used 2017 Lexus ES 350,560107833,"25,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560107833
Used 2016 Lexus IS 200t,571287589,"21,548",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571287589
Used 2017 Lexus IS 350 AWD,573952200,"29,884",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573952200
Used 2018 Lexus RX 350 FWD,573774135,"35,994",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573774135
Used 2017 Lexus ES 350,574596613,"28,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574596613
Used 2018 Lexus ES 350,572624426,"28,544",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572624426
Used 2016 Lexus LX 570 4WD,574036498,"53,167",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574036498
Used 2017 Lexus ES 350,570611809,"27,611",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570611809
Used 2016 Lexus NX 200t AWD,569308475,"28,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569308475
Used 2017 Lexus NX 200t FWD,573289683,"25,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573289683
Used 2016 Lexus RX 350 AWD,564287472,"31,750",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564287472
Used 2007 Lexus ES 350,574901618,"9,347",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574901618
Used 2018 Lexus LX 570 4WD,568988675,"64,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568988675
Used 2016 Lexus IS 350,573387581,"29,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573387581
Used 2017 Lexus NX 200t AWD,574920757,"24,295",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574920757
Used 2015 Lexus IS 350,568248200,"22,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568248200
Used 2020 Lexus NX 300 FWD,574441749,"32,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574441749
Used 2018 Lexus GX 460 Premium,573985084,"42,987",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573985084
Used 2017 Lexus IS 200t,572561765,"22,645",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572561765
Used 2017 Lexus RX 350 AWD,574910338,"37,924",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574910338
Used 2012 Lexus CT 200h,574912073,"9,988",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574912073
Used 2002 Lexus SC 430 Convertible,574913171,"35,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574913171
Used 2015 Lexus GX 460,574917632,"28,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574917632
Used 2017 Lexus IS 200t,570577546,"24,692",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570577546
Used 2018 Lexus NX 300 FWD,574910217,"24,789",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574910217
Used 2016 Lexus IS 350,574916186,"27,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574916186
Used 2018 Lexus ES 300h,574921261,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574921261
Used 2014 Lexus ES 350,570100206,"17,347",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570100206
Used 2013 Lexus GS 350 AWD,574725681,"22,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574725681
Used 2018 Lexus RX 350 FWD,574476856,"37,235",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574476856
Used 2017 Lexus GX 460 Premium,565614437,"36,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565614437
Used 2004 Lexus GX 470,573721103,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573721103
Used 2017 Lexus GX 460,570187955,"37,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570187955
Used 2004 Lexus GX 470,571265355,"7,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571265355
Used 2018 Lexus IS 300 AWD,573705833,"28,590",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573705833
Used 2019 Lexus RX 350 FWD,571218778,"37,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571218778
Used 2015 Lexus RC 350,569414192,"30,998",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569414192
Used 2018 Lexus GX 460,564923444,"43,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564923444
Used 2016 Lexus ES 350 Luxury,569083419,"24,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569083419
Used 2018 Lexus IS 300,564336163,"28,795",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564336163
Used 2017 Lexus IS 200t,574827074,"22,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574827074
Certified 2018 Lexus IS 300 AWD,570868372,"29,900",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570868372
Used 2017 Lexus NX 200t F Sport,571049714,"27,509",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571049714
Used 2016 Lexus RX 350 AWD,572843666,"28,705",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572843666
Used 2002 Lexus RX 300,574768034,"5,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574768034
Used 2013 Lexus RX 350 FWD,571585396,"18,888",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571585396
Used 2016 Lexus RX 350 AWD,574898594,"29,490",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574898594
Used 2016 Lexus IS 200t,574766144,"20,498",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574766144
Used 2017 Lexus GX 460 Premium,569937129,"36,509",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569937129
Used 2019 Lexus RX 350 FWD,571594687,"37,979",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571594687
Used 2017 Lexus IS 300 AWD,573987792,"28,977",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573987792
Used 2018 Lexus NX 300 FWD,574311549,"26,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574311549
Used 2018 Lexus RX 350 FWD,572487349,"31,609",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572487349
Used 2017 Lexus NX 200t FWD,574624106,"24,289",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574624106
Used 2018 Lexus IS 300,574824779,"25,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574824779
Used 2017 Lexus IS 300 F Sport,574799057,"27,289",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574799057
Used 2017 Lexus NX 200t AWD,574614519,"26,389",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574614519
Used 2017 Lexus GX 460 Premium,574107198,"36,789",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574107198
Used 2016 Lexus IS 350 AWD,574116537,"29,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574116537
Used 2017 Lexus ES 350,573879588,"23,745",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573879588
Used 2017 Lexus GX 460 Premium,567891194,"33,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567891194
Used 2018 Lexus GX 460,574508081,"38,389",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574508081
Used 2018 Lexus ES 350,574094593,"27,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574094593
Used 2014 Lexus ES 350,574394740,"15,760",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574394740
Used 2018 Lexus IS 300,573050971,"26,789",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573050971
Used 2017 Lexus NX 200t AWD,574739179,"24,389",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574739179
Used 2017 Lexus RX 350 FWD,572847369,"31,289",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572847369
Used 2017 Lexus GX 460 Premium,567867448,"34,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567867448
Used 2018 Lexus ES 350,574924218,"22,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574924218
Used 2003 Lexus ES 300,530014182,"6,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=530014182
Used 2017 Lexus NX 200t FWD,571515978,"22,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571515978
Used 2015 Lexus IS 250 AWD,574701532,"21,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574701532
Used 2010 Lexus RX 350 2WD,569763238,"13,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569763238
Used 2018 Lexus GX 460,574584340,"39,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574584340
Used 2016 Lexus IS 200t,567036348,"21,045",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567036348
Used 2013 Lexus RX 350 AWD,574189113,"18,628",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574189113
Used 2018 Lexus ES 350,574232167,"27,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574232167
Used 2018 Lexus RX 350 Premium,563440556,"34,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563440556
Used 2014 Lexus IS 350 AWD,572602981,"23,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572602981
Used 2017 Lexus RX 350 FWD,574088832,"34,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574088832
Used 2016 Lexus ES 350,574701603,"23,095",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574701603
Used 2017 Lexus GX 460 Luxury,573879130,"35,706",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573879130
Used 2015 Lexus IS 250,572950124,"20,994",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572950124
Used 2013 Lexus ES 350,573254362,"16,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573254362
Used 2020 Lexus ES 350 w/ Premium Package,564654178,"37,746",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564654178
Used 2013 Lexus ES 350,574119951,"16,389",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574119951
Used 2017 Lexus IS 200t,574798275,"22,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574798275
Used 2015 Lexus NX 300h FWD,574910292,"27,390",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574910292
Used 2016 Lexus RC 350,574910655,"31,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574910655
Used 2008 Lexus IS 250 AWD,573008836,"10,788",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573008836
Used 2019 Lexus IS 300,572735157,"28,728",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572735157
Used 2017 Lexus RX 350 FWD,571302633,"32,888",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571302633
Used 2017 Lexus RX 350 FWD,574166223,"32,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574166223
Used 2017 Lexus GS 350 AWD,574911641,"26,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574911641
Used 2018 Lexus LS 500 AWD,573988639,"55,700",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573988639
Used 2013 Lexus LX 570 4WD,573354556,"32,996",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573354556
Used 2015 Lexus GX 460,573598379,"29,788",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573598379
Used 2017 Lexus GX 460,566573199,"35,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566573199
Used 2013 Lexus RX 350 AWD,574702920,"18,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574702920
Used 2019 Lexus NX 300 FWD,574832226,"26,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574832226
Used 2017 Lexus IS 200t F Sport,572296232,"24,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572296232
Used 2017 Lexus ES 350,574107203,"24,389",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574107203
Used 2004 Lexus SC 430 Convertible,566296598,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566296598
Used 2014 Lexus GS 350,543684983,"22,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=543684983
Used 2018 Lexus ES 350,574726919,"26,989",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574726919
Used 2018 Lexus NX 300 AWD,574712252,"29,489",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574712252
Used 2017 Lexus NX 200t F Sport,574918427,"27,589",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574918427
Used 2014 Lexus IS 250C,575000031,"26,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575000031
Used 2007 Lexus ES 350,574010508,"6,991",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574010508
Used 2019 Lexus RX 350 FWD,557365456,"40,990",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=557365456
Used 2017 Lexus IS 200t F Sport,574795999,"25,289",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574795999
Used 2017 Lexus ES 350,574712262,"24,289",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574712262
Used 2015 Lexus CT 200h,571108537,"16,991",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571108537
Used 2012 Lexus CT 200h,574847486,"10,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574847486
Used 2018 Lexus RX 350 FWD,574793925,"33,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574793925
Used 2019 Lexus NX 300 FWD,570540782,"27,698",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570540782
Used 2015 Lexus GS 350,570913303,"23,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570913303
Used 2018 Lexus NX 300 AWD,573283432,"29,889",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573283432
Used 2018 Lexus ES 350,568239662,"26,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568239662
Certified 2018 Lexus RX 350 Premium,571391589,"37,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571391589
Used 2014 Lexus ES 350,570058492,"21,229",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570058492
Used 2017 Lexus ES 350,574611988,"24,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574611988
Used 2018 Lexus NX 300 FWD,568117796,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568117796
Used 2017 Lexus NX 200t FWD,569064008,"24,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569064008
Used 2018 Lexus ES 300h,568353867,"28,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568353867
Used 2016 Lexus RX 350 FWD,573994799,"26,295",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573994799
Certified 2018 Lexus IS 300,570324207,"25,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570324207
Used 2008 Lexus IS 250,568792370,"12,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568792370
Used 2020 Lexus NX 300 AWD w/ Comfort Package,568879695,"35,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568879695
Used 2017 Lexus IS 300 AWD,573909391,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573909391
Used 2017 Lexus ES 350,574611990,"25,495",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574611990
Used 2018 Lexus NX 300 FWD,574611995,"27,695",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574611995
Used 2019 Lexus NX 300h AWD,572901294,"34,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572901294
Used 2017 Lexus IS 300 AWD,573691121,"25,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573691121
Used 2019 Lexus GX 460 Premium,572761873,"47,596",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572761873
Used 2013 Lexus GS 350,573159641,"21,661",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573159641
Used 2002 Lexus ES 300,574738203,NA,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574738203
Used 2018 Lexus ES 350,572575125,"28,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572575125
Used 2017 Lexus ES 350,573737572,"24,951",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573737572
Used 2013 Lexus RX 450h AWD,568728337,"21,950",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568728337
Used 2017 Lexus IS 200t,574434071,"24,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574434071
Used 2019 Lexus ES 300h,573213056,"38,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573213056
Used 2018 Lexus NX 300 AWD,571098872,"27,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571098872
Used 2018 Lexus GX 460,570749883,"39,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570749883
Used 2019 Lexus NX 300 AWD,573487349,"29,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573487349
Used 2019 Lexus RX 350 FWD,565201201,"35,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565201201
Used 2018 Lexus IS 300 AWD,564266222,"26,172",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564266222
Used 2015 Lexus RX 350 F Sport,562099183,"21,924",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562099183
Used 2018 Lexus RX 350 FWD,565703400,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565703400
Used 2017 Lexus RC 350,569716327,"28,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569716327
Used 2018 Lexus ES 350,568159734,"26,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568159734
Used 2017 Lexus RX 350 FWD,567144809,"32,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567144809
Used 2018 Lexus IS 300 AWD,572519625,"27,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572519625
Used 2020 Lexus NX 300 FWD F Sport w/ Comfort Package,555835220,"37,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=555835220
Used 2017 Lexus ES 350,572704650,"24,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572704650
Used 2018 Lexus NX 300 FWD,572823124,"27,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572823124
Used 2019 Lexus NX 300 FWD,570859855,"29,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570859855
Used 2018 Lexus GS 350 F Sport,574822320,"36,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574822320
Used 2017 Lexus ES 350,569507298,"24,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569507298
Used 2018 Lexus IS 300,567897773,"25,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567897773
Used 2017 Lexus NX 200t FWD,573487663,"23,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573487663
Used 2017 Lexus RX 350 AWD,573835470,"33,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573835470
Used 2019 Lexus RX 350 AWD,574934758,"41,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574934758
Used 2019 Lexus ES 350,571831709,"32,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571831709
Used 2017 Lexus LS 460 AWD,572389638,"38,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572389638
Used 2017 Lexus RX 350 AWD,570685550,"27,450",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570685550
Used 2019 Lexus NX 300h AWD,570062278,"36,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570062278
Used 2019 Lexus RX 350 FWD,570185351,"41,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570185351
Used 2017 Lexus RX 350 FWD,574617975,"32,480",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574617975
Certified 2017 Lexus GX 460 Premium,567746581,"40,660",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567746581
Used 2019 Lexus NX 300h AWD,573911726,"27,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573911726
Used 2018 Lexus ES 350,571671450,"29,400",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571671450
Used 2016 Lexus NX 200t FWD,568341114,"21,963",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568341114
Used 2017 Lexus LX 570 4WD,568767875,"59,499",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568767875
Used 2016 Lexus ES 300h,567275984,"20,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567275984
Used 2017 Lexus NX 200t AWD,570604086,"25,881",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570604086
Certified 2016 Lexus ES 350,573038687,"25,986",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573038687
Used 2015 Lexus ES 350,573038686,"17,986",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573038686
Used 2017 Lexus RX 350 AWD,568335197,"31,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568335197
Used 2010 Lexus HS 250h,568356235,"7,250",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568356235
Used 2014 Lexus IS 350,568711628,"22,294",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568711628
Used 2015 Lexus CT 200h,573448426,"17,450",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573448426
Used 2012 Lexus RX 350 AWD,568721082,"16,995",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568721082
Used 2013 Lexus LS 460 AWD,575031498,"32,999",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=575031498
Used 2019 Lexus ES 300h,572339163,"34,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572339163
Certified 2019 Lexus ES 350,567746584,"34,528",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567746584
Used 2017 Lexus RX 350 FWD,574473999,"35,244",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=574473999
Certified 2016 Lexus RX 350 FWD,572898928,"28,545",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572898928
Used 2020 Lexus ES 350 w/ Premium Package,572575127,"39,296",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572575127
Used 2018 Lexus NX 300 FWD,572575141,"27,994",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572575141
Certified 2018 Lexus NX 300 AWD,569311587,"28,000",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569311587
Used 2019 Lexus NX 300 AWD,566418571,"32,500",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566418571
Used 2017 Lexus RX 350 AWD,573910885,"34,980",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=573910885
Used 2018 Lexus RX 350 F Sport,568344005,"40,936",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568344005
Used 2019 Lexus UX 200,568346596,"27,198",https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568346596
