Name,Listing id,Price,Link,Year,Age
Used 2017 Lexus ES 350,560622716,24595,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560622716,2017,4
Used 2017 Lexus RX 350 AWD,571520209,35988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571520209,2017,4
Used 2017 Lexus RC 200t,568524917,36800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568524917,2017,4
Used 2015 Lexus NX 200t AWD,568923405,26995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568923405,2015,6
Used 2017 Lexus IS 200t,571670700,24995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571670700,2017,4
Used 2018 Lexus ES 350,570797775,27700,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570797775,2018,3
Used 2019 Lexus IS 300,569041450,33898,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569041450,2019,2
Used 2017 Lexus RX 350 FWD,567339096,36750,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567339096,2017,4
Used 2017 Lexus GX 460 Luxury,568211616,44988,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568211616,2017,4
Used 2005 Lexus ES 330,567045954,4925,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567045954,2005,16
Used 2018 Lexus LX 570 4WD,566927195,64009,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566927195,2018,3
Used 2019 Lexus RX 350 FWD,569430726,41962,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569430726,2019,2
Used 2019 Lexus RC 350,571011950,44020,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571011950,2019,2
Used 2015 Lexus GS 350 AWD,561194226,27250,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561194226,2015,6
Used 2015 Lexus IS 250,569368802,21982,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569368802,2015,6
Used 2015 Lexus RX 350 AWD,571609704,19990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571609704,2015,6
Used 2014 Lexus IS 350,564192965,19800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564192965,2014,7
Used 2021 Lexus NX 300 FWD w/ Comfort Package,571456496,35000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571456496,2021,0
Used 2014 Lexus IS 250,562187545,16295,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562187545,2014,7
Used 2017 Lexus IS 200t,571671299,26478,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571671299,2017,4
Used 2017 Lexus NX 200t AWD,567268380,28900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567268380,2017,4
Used 2019 Lexus ES 350,570382334,38700,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570382334,2019,2
Used 2015 Lexus GS 350 AWD,571869265,26990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571869265,2015,6
Used 2016 Lexus ES 350,566656990,20991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566656990,2016,5
Used 2008 Lexus RX 350 AWD,571543336,10995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571543336,2008,13
Used 2018 Lexus GS 350,562100266,31995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562100266,2018,3
Used 2018 Lexus ES 350,569070915,23895,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569070915,2018,3
Used 2003 Lexus ES 300,558388947,6995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=558388947,2003,18
Used 2017 Lexus RX 350 FWD,570179196,31995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570179196,2017,4
Used 2011 Lexus LS 460,571810576,24631,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571810576,2011,10
Used 2013 Lexus IS 250,569879827,13895,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569879827,2013,8
Used 2018 Lexus RX 350 FWD,570396577,33595,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570396577,2018,3
Used 2019 Lexus RX 350 AWD,560251455,37990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560251455,2019,2
Used 2015 Lexus GS 350 AWD,568517059,21498,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568517059,2015,6
Used 2017 Lexus RX 350 AWD,569052701,31500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569052701,2017,4
Used 2017 Lexus RX 350 FWD,557045983,30500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=557045983,2017,4
Used 2016 Lexus RX 350 AWD,566349402,26800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566349402,2016,5
Used 2019 Lexus NX 300 FWD,567995083,28998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567995083,2019,2
Used 2016 Lexus NX 200t F Sport,564734156,23990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564734156,2016,5
Used 2016 Lexus RC 350,563778645,27250,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563778645,2016,5
Used 2015 Lexus ES 350,570157648,22392,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570157648,2015,6
Used 2018 Lexus GX 460,566382135,38488,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566382135,2018,3
Used 2017 Lexus RX 350 F Sport,571481061,37880,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571481061,2017,4
Used 2019 Lexus ES 350 F Sport,569894376,37992,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569894376,2019,2
Used 2018 Lexus NX 300 AWD,569741813,31991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569741813,2018,3
Used 2019 Lexus NX 300 AWD,567489322,28719,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567489322,2019,2
Used 2018 Lexus NX 300 AWD,570956229,29995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570956229,2018,3
Used 2015 Lexus ES 350,565367090,17771,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565367090,2015,6
Used 2018 Lexus GS 350,571591323,38484,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571591323,2018,3
Used 2018 Lexus GX 460,567297177,39166,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567297177,2018,3
Used 2013 Lexus RX 350 FWD,571514507,19995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571514507,2013,8
Used 2017 Lexus RX 350 AWD,559338100,32841,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=559338100,2017,4
Used 2017 Lexus GX 460,562297585,33000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562297585,2017,4
Used 2017 Lexus RX 350 AWD,558002997,30884,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=558002997,2017,4
Used 2018 Lexus RX 350 AWD,569729985,44495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569729985,2018,3
Used 2015 Lexus RX 350 FWD,564370472,23991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564370472,2015,6
Used 2017 Lexus RX 350 AWD,562327083,33750,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562327083,2017,4
Used 2017 Lexus GX 460,560629247,34659,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560629247,2017,4
Used 2008 Lexus IS 250 AWD,571277670,9716,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571277670,2008,13
Used 2017 Lexus RX 350 AWD,570427353,33139,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570427353,2017,4
Used 2019 Lexus NX 300 AWD,564867186,37495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564867186,2019,2
Used 2016 Lexus NX 200t FWD,560973786,17880,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560973786,2016,5
Used 2017 Lexus ES 350,566348498,27890,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566348498,2017,4
Used 2017 Lexus ES 350,566119872,30495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566119872,2017,4
Used 2018 Lexus GX 460,565408994,34994,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565408994,2018,3
Used 2019 Lexus GX 460,564131696,42547,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564131696,2019,2
Used 2018 Lexus RC 350,567121688,37877,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567121688,2018,3
Used 2015 Lexus GS 350,569517754,19993,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569517754,2015,6
Used 2014 Lexus ES 350,568823432,17497,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568823432,2014,7
Used 2017 Lexus RC F,569756807,46995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569756807,2017,4
Used 2017 Lexus RX 350 AWD,567995189,32494,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567995189,2017,4
Used 2018 Lexus NX 300 FWD,566504142,25588,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566504142,2018,3
Used 2017 Lexus NX 200t FWD,558458535,27995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=558458535,2017,4
Used 2018 Lexus NX 300 FWD,564747211,25889,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564747211,2018,3
Used 2017 Lexus ES 350,560450457,25998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560450457,2017,4
Used 2015 Lexus RX 350 AWD F Sport,570709058,26559,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570709058,2015,6
Certified 2018 Lexus IS 300,561359052,29000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561359052,2018,3
Used 2018 Lexus ES 350,553828478,24998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=553828478,2018,3
Used 2017 Lexus IS 300 AWD,565354908,34443,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565354908,2017,4
Used 2018 Lexus NX 300 F Sport,567725839,33997,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567725839,2018,3
Used 2018 Lexus IS 300,562007554,26490,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562007554,2018,3
Used 2019 Lexus ES 350,570699209,39338,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570699209,2019,2
Used 2015 Lexus CT 200h,570548592,15500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570548592,2015,6
Used 2016 Lexus GX 460,566592810,31997,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566592810,2016,5
Used 2005 Lexus RX 330,567257066,5500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567257066,2005,16
Used 2017 Lexus RX 350 FWD,557583877,31000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=557583877,2017,4
Used 2018 Lexus NX 300 AWD,570837707,24890,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570837707,2018,3
Used 2008 Lexus RX 350 2WD,570352215,11995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570352215,2008,13
Used 2007 Lexus IS 250,565227248,13999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565227248,2007,14
Used 2020 Lexus NX 300 FWD w/ Comfort Package,570202524,35881,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570202524,2020,1
Used 2017 Lexus RC 350,571747660,33990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571747660,2017,4
Used 2017 Lexus RX 350 AWD,571836357,31440,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571836357,2017,4
Used 2017 Lexus RX 350 AWD,566272010,32964,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566272010,2017,4
Used 2019 Lexus RX 350 FWD,571416980,42998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571416980,2019,2
Used 2019 Lexus IS 350,563434975,34874,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563434975,2019,2
Used 2013 Lexus ES 350,571766623,14491,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571766623,2013,8
Used 2018 Lexus ES 350,560159405,31337,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560159405,2018,3
Used 2002 Lexus LS 430,566901199,4999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566901199,2002,19
Used 2018 Lexus RX 350 AWD,570442086,36995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570442086,2018,3
Used 2017 Lexus RC 350,570615123,36780,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570615123,2017,4
Used 2019 Lexus NX 300 FWD,569366644,29993,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569366644,2019,2
Used 2013 Lexus RX 350 F Sport,567732905,19500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567732905,2013,8
Used 2017 Lexus GX 460,564928527,32880,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564928527,2017,4
Used 2018 Lexus IS 300,566350141,31488,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566350141,2018,3
Used 2019 Lexus RX 450h AWD,570287899,43927,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570287899,2019,2
Used 2018 Lexus RX 350 AWD,567289966,36000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567289966,2018,3
Used 2017 Lexus NX 200t FWD,571111053,22992,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571111053,2017,4
Used 2015 Lexus GS 350 AWD,560292587,23900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560292587,2015,6
Used 2016 Lexus NX 200t FWD,567784105,22321,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567784105,2016,5
Used 2017 Lexus ES 350,561892237,25394,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561892237,2017,4
Used 2015 Lexus ES 350,567505367,19500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567505367,2015,6
Used 2017 Lexus RX 350 AWD,563621314,32114,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563621314,2017,4
Used 2017 Lexus IS 300 AWD,560008632,27741,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=560008632,2017,4
Used 2017 Lexus NX 200t AWD,569198668,27983,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569198668,2017,4
Used 2017 Lexus RX 350 AWD F Sport,571720210,44995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571720210,2017,4
Used 2003 Lexus SC 430 Convertible,562706095,19699,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562706095,2003,18
Used 2004 Lexus RX 330,567616907,6981,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567616907,2004,17
Used 2015 Lexus GS 350 F Sport w/ Crafted Line,568943809,24799,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568943809,2015,6
Used 2016 Lexus NX 200t FWD,570937558,25900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570937558,2016,5
Used 2010 Lexus RX 350 AWD,559936484,15499,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=559936484,2010,11
Used 2007 Lexus IS 250,564798938,12999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564798938,2007,14
Used 2016 Lexus GS 350 F Sport,568741624,26995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568741624,2016,5
Used 2004 Lexus RX 330 AWD,563675307,6800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=563675307,2004,17
Used 2018 Lexus LC 500 Coupe,570932887,74977,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570932887,2018,3
Used 2020 Lexus NX 300 AWD F Sport w/ Comfort Package,571748154,44995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571748154,2020,1
Used 2008 Lexus ES 350,570047884,7000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570047884,2008,13
Used 2013 Lexus RX 350 AWD,559803929,16800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=559803929,2013,8
Used 2017 Lexus NX 200t AWD,561685612,27886,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561685612,2017,4
Used 2016 Lexus IS 300 AWD,566740829,23705,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566740829,2016,5
Used 2013 Lexus ES 350,554835428,17998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=554835428,2013,8
Used 2018 Lexus NX 300 FWD,564632254,32989,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564632254,2018,3
Used 2015 Lexus RC 350,569371148,25000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569371148,2015,6
Certified 2019 Lexus RX 350 Premium,567597704,41288,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567597704,2019,2
Used 2020 Lexus NX 300 FWD,566007243,33489,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566007243,2020,1
Used 2017 Lexus RX 350 FWD,570058022,32991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570058022,2017,4
Used 2013 Lexus RX 350 FWD,571563434,15999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571563434,2013,8
Used 2018 Lexus IS 300,562114684,24995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562114684,2018,3
Used 2014 Lexus ES 300h,562330055,14590,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562330055,2014,7
Used 2015 Lexus IS 250,572040950,16497,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=572040950,2015,6
Used 2019 Lexus ES 350,564025650,30495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564025650,2019,2
Used 2018 Lexus RX 350L FWD,554315683,37989,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=554315683,2018,3
Used 2018 Lexus RX 350 FWD,565380737,34489,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565380737,2018,3
Used 2018 Lexus LX 570 4WD,571145178,66969,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571145178,2018,3
Used 2015 Lexus IS 250,571582762,21995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571582762,2015,6
Used 2018 Lexus ES 350,570776488,28495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570776488,2018,3
Used 2018 Lexus ES 350,569971136,26895,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569971136,2018,3
Used 2019 Lexus RX 350 FWD,571781739,41995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571781739,2019,2
Used 2019 Lexus GX 460,565396831,44991,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565396831,2019,2
Used 2014 Lexus GS 350 AWD,567841436,18971,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567841436,2014,7
Used 2016 Lexus IS 300 AWD,570024931,24299,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570024931,2016,5
Used 2017 Lexus RX 350 FWD,565301924,31499,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565301924,2017,4
Used 2018 Lexus IS 300,566259074,23993,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566259074,2018,3
Used 2018 Lexus IS 300,562741681,26590,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=562741681,2018,3
Used 2018 Lexus GX 460,564510123,37900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=564510123,2018,3
Used 2015 Lexus NX 200t FWD,570004476,21492,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570004476,2015,6
Used 2010 Lexus RX 350 2WD,566769510,15488,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566769510,2010,11
Used 2017 Lexus RX 350 FWD,569492836,33987,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569492836,2017,4
Used 2012 Lexus GX 460,569530590,20922,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569530590,2012,9
Used 2015 Lexus IS 250,569814591,22250,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569814591,2015,6
Used 2019 Lexus RX 350L AWD,570631934,45480,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570631934,2019,2
Used 2019 Lexus ES 350 w/ Premium Package,565720926,35783,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565720926,2019,2
Used 2018 Lexus NX 300 AWD,570642068,32980,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=570642068,2018,3
Used 2018 Lexus GX 460,565732155,40888,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565732155,2018,3
Used 2015 Lexus RX 350 AWD,567512695,23222,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567512695,2015,6
Used 2018 Lexus NX 300 AWD,568120634,35482,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568120634,2018,3
Used 2018 Lexus GX 460 Premium,569937135,41890,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569937135,2018,3
Used 2017 Lexus RX 350 FWD,569741393,33987,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569741393,2017,4
Used 2015 Lexus IS 350,568216048,26590,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=568216048,2015,6
Used 2010 Lexus LS 460 L,571490981,16500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571490981,2010,11
Used 2016 Lexus RX 350 FWD,566683602,31356,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566683602,2016,5
Used 2018 Lexus ES 350,558864028,28921,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=558864028,2018,3
Used 2013 Lexus GS 350,569902285,19598,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=569902285,2013,8
Used 2018 Lexus RX 350 FWD,567270651,34497,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567270651,2018,3
Used 2019 Lexus NX 300h AWD,571540329,37995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571540329,2019,2
Used 2017 Lexus RX 350 F Sport,571856166,36670,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571856166,2017,4
Used 2018 Lexus ES 350,561000066,26485,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=561000066,2018,3
Used 2013 Lexus ES 350,565835785,17998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=565835785,2013,8
Used 2018 Lexus RX 350 AWD w/ Premium Package,567124277,37845,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567124277,2018,3
Used 2014 Lexus RX 350 AWD,567210988,24500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567210988,2014,7
Used 2016 Lexus GX 460,567262658,31800,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567262658,2016,5
Used 2017 Lexus GX 460,567173716,36651,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567173716,2017,4
Used 2013 Lexus ES 350,566689454,17580,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566689454,2013,8
Used 2015 Lexus LX 570 4WD,566695714,40998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566695714,2015,6
Used 2019 Lexus ES 350,566683219,32998,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566683219,2019,2
Used 2012 Lexus IS 350 AWD,566358473,14995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566358473,2012,9
Used 2019 Lexus NX 300 AWD,567259738,34700,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567259738,2019,2
Used 2019 Lexus ES 300h,567950227,40995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567950227,2019,2
Certified 2017 Lexus GX 460,566022510,38000,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566022510,2017,4
Used 2015 Lexus RX 350 AWD,566655391,20995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=566655391,2015,6
Used 2017 Lexus GX 460 Luxury,567160677,41990,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567160677,2017,4
Used 2017 Lexus IS 300 AWD,567112045,29899,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567112045,2017,4
Used 2017 Lexus NX 200t FWD,567287741,30495,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567287741,2017,4
Used 2018 Lexus GX 460,567345431,37500,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567345431,2018,3
Used 2018 Lexus IS 350,571173789,34985,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571173789,2018,3
Used 2007 Lexus RX 400h AWD,557145213,7999,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=557145213,2007,14
Used 2017 Lexus RX 350 AWD,571014973,29900,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=571014973,2017,4
Used 2019 Lexus IS 300,567235155,28880,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567235155,2019,2
Used 2016 Lexus IS 200t,567327467,21878,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567327467,2016,5
Used 2013 Lexus IS 350,567166320,17400,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567166320,2013,8
Used 2013 Lexus RX 350 AWD,567356478,16933,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567356478,2013,8
Used 2011 Lexus ES 350,567382389,12149,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567382389,2011,10
Used 2017 Lexus RX 350 AWD,567380839,34962,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567380839,2017,4
Used 2016 Lexus ES 350,567193522,28995,https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=567193522,2016,5
